Sub-cate,Merchant id,Merchant name,App id,Date,TPV,Transaction,Transaction type,SOF
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-29,1089452,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-29,803376,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-29,134891,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-29,453468,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-30,1051268,14,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-30,775219,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-30,130163,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-04-30,437576,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-01,1152723,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-01,850033,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-01,142725,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-01,479804,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-02,1180294,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-02,870365,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-02,146139,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-02,491280,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-03,1188948,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-03,876746,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-03,147210,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-03,494882,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-04,1080494,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-04,796771,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-04,133782,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-04,449740,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-05,1076671,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-05,793952,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-05,133308,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-05,448148,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-06,1128274,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-06,832005,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-06,139698,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-06,469627,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-07,1083387,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-07,798904,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-07,134140,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-07,450943,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-08,1115333,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-08,822462,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-08,138095,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-08,464241,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-09,1179383,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-09,869693,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-09,146026,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-09,490901,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-10,1204367,17,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-10,888116,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-10,149119,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-10,501300,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-11,1078744,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-11,795480,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-11,133565,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-11,449012,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-12,1093608,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-12,806441,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-12,135405,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-12,455198,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-13,1097186,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-13,809080,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-13,135849,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-13,456687,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-14,1088093,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-14,802375,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-14,134723,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-14,452903,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-15,1142109,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-15,842207,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-15,141411,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-15,475385,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-16,1182723,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-16,872156,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-16,146439,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-16,492291,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-17,1203921,17,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-17,887788,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-17,149064,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-17,501114,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-18,1093139,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-18,806096,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-18,135348,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-18,455003,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-19,1095417,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-19,807776,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-19,135630,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-19,455951,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-20,1047813,14,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-20,772672,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-20,129735,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-20,436137,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-21,1093363,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-21,806261,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-21,135375,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-21,455097,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-22,1154338,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-22,851225,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-22,142925,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-22,480476,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-23,1182246,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-23,871804,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-23,146380,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-23,492092,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-24,1221507,17,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-24,900756,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-24,151242,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-24,508434,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-25,1084361,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-25,799623,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-25,134261,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-25,451349,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-26,1076022,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-26,793473,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-26,133228,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-26,447878,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-27,1079487,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-27,796028,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-27,133657,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-27,449321,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-28,1087055,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-28,801609,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-28,134594,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-28,452471,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-29,1122601,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-29,827821,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-29,138995,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-29,467266,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-30,1188570,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-30,876467,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-30,147163,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-30,494725,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-31,1190419,16,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-31,877831,12,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-31,147392,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-05-31,495495,7,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-01,962726,13,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-01,709927,10,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-01,119201,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-01,400721,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-02,998637,14,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-02,736408,10,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-02,123647,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-02,415667,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-03,990556,14,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-03,730449,10,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-03,122646,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-03,412305,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-04,961334,13,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-04,708901,10,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-04,119028,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-04,400141,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-05,1013290,14,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-05,747214,10,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-05,125461,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-05,421767,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-06,1095768,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-06,808034,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-06,135673,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-06,456097,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-07,1080629,15,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-07,796870,11,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-07,133798,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-07,449796,6,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-08,834679,11,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-08,615504,8,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-08,103346,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-08,347423,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-09,860159,12,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-09,634293,9,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-09,106501,1,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-09,358028,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-10,829191,11,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-10,611457,8,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-10,102667,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-10,345138,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-11,854467,12,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-11,630096,9,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-11,105796,1,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-11,355660,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-12,891967,12,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-12,657749,9,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-12,110439,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-12,371268,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-13,921641,13,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-13,679630,9,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-13,114113,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-13,383620,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-14,926193,13,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-14,682987,9,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-14,114677,2,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-14,385514,5,Wallet,Others
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-15,769687,11,Payment Gateway,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-15,567578,8,VietQR,
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-15,95299,1,Wallet,Paylater
Grocery,100006,Cửa Hàng Tiện Lợi Góc Phố,2006,2026-06-15,320371,4,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-01,9767795,6,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-01,6632996,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-01,2219189,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-01,3889062,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-02,9078625,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-02,6165003,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-02,2062613,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-02,3614668,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-03,8978408,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-03,6096949,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-03,2039845,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-03,3574767,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-04,9002639,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-04,6113404,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-04,2045350,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-04,3584414,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-05,9068032,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-05,6157810,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-05,2060207,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-05,3610450,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-06,9898065,6,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-06,6721459,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-06,2248786,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-06,3940929,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-07,9794173,6,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-07,6650909,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-07,2225182,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-07,3899565,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-08,9718618,6,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-08,6599602,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-08,2208017,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-08,3869482,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-09,9061586,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-09,6153432,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-09,2058742,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-09,3607884,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-10,9034421,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-10,6134986,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-10,2052571,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-10,3597068,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-11,9025021,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-11,6128602,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-11,2050435,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-11,3593325,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-12,9072172,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-12,6160621,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-12,2061147,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-12,3612098,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-13,9090144,5,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-13,6172826,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-13,2065231,1,Wallet,Paylater
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-13,3619254,2,Wallet,Others
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-14,9830229,6,Payment Gateway,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-14,6675394,4,VietQR,
Electronics,100007,Điện Tử Hoàng Gia,2007,2026-02-14,2233374,1,Wallet,Paylater
